price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,lat,long
415000,3,2.25,1640,5880,1,0,0,3,7,1240,400,1977,47.5323,-122.351
449900,3,2.5,2780,8225,2,0,1,3,9,2780,0,1990,47.3509,-122.323
220000,5,1.5,1830,94960,1.5,0,0,3,7,1830,0,1929,47.4218,-122.218
899000,4,2.5,3540,9349,2,0,0,3,10,3540,0,2003,47.7046,-122.107
430000,3,2.5,1440,7320,1,0,0,5,7,1440,0,1954,47.7179,-122.316
472500,4,2.5,2960,223462,2,0,0,3,10,2960,0,2001,47.3646,-122.211
680000,6,2.5,3180,9375,1,0,0,4,8,1590,1590,1967,47.5707,-122.129
1.65E+06,5,4,3310,8400,2,0,0,3,10,3310,0,2000,47.6914,-122.214
810000,3,2,2390,8025,2,0,0,5,7,2390,0,1921,47.6707,-122.288
605000,3,2.5,2460,138085,2,0,0,4,9,2460,0,1977,47.4572,-122.007
522000,3,1.75,1630,15600,1,0,0,3,7,1630,0,1958,47.68,-122.165
759000,5,2.75,3490,8230,2,0,0,3,10,3490,0,2005,47.5825,-121.97
411000,4,2.75,2500,5257,2,0,0,3,8,2500,0,1966,47.5293,-122.287
286950,4,2.5,2080,9846,1,0,0,3,7,1240,840,1984,47.3338,-122.268
440000,3,1.5,1290,1286,3,0,0,3,7,1290,0,2000,47.6617,-122.349
149000,3,1,1700,8645,1,0,0,3,6,1700,0,1955,47.4899,-122.337
284700,3,1,1700,8645,1,0,0,3,6,1700,0,1955,47.4899,-122.337
374950,3,2.5,2540,11562,1,0,1,3,8,1290,1250,1964,47.7614,-122.229
816000,3,1.5,1180,8545,1,0,0,3,8,1180,0,1952,47.624,-122.2
533250,4,1.75,1520,15398,1,0,0,4,7,1370,150,1960,47.5265,-122.05
689800,3,2.75,2390,9313,1,0,0,5,8,1390,1000,1942,47.7209,-122.331
775000,4,2.75,2740,6200,1.5,0,3,4,8,1820,920,1947,47.7084,-122.277
702000,3,2.5,2190,8528,1,0,0,3,8,1760,430,1991,47.6943,-122.209
160000,3,1,1350,8700,1.5,0,0,3,6,1350,0,1942,47.4497,-122.289
255500,3,1,1350,8700,1.5,0,0,3,6,1350,0,1942,47.4497,-122.289
949000,4,2.75,2980,42253,1,0,0,4,9,1860,1120,1973,47.6392,-122.163
169500,2,1,790,7450,1,0,0,4,6,790,0,1944,47.4743,-122.17
586000,4,2.25,2130,9000,2,0,0,4,8,2130,0,1965,47.5716,-122.159
680000,4,2.5,2700,37431,1,0,0,4,8,1600,1100,1978,47.7258,-122.117
851500,3,2,3200,18184,1,0,0,5,8,2000,1200,1977,47.6034,-122.172
582500,2,1.5,1159,4800,1,0,0,3,7,1159,0,1948,47.6592,-122.399
637000,4,3.5,3080,118918,2,0,0,3,9,3080,0,2008,47.7721,-121.924
225000,3,1,1000,9295,1,0,0,3,7,1000,0,1955,47.484,-122.346
795000,3,3.25,2260,3727,2,0,0,3,8,1880,380,2003,47.6422,-122.361
304999,4,2.25,2270,9600,1,0,0,3,7,1290,980,1976,47.3261,-122.355
95000,1,0.75,760,5746,1,0,0,4,5,760,0,1915,47.3046,-122.215
240000,4,1.75,1420,5382,1,0,0,5,5,1040,380,1942,47.4946,-122.187
772000,4,2.5,2500,8680,1,0,0,4,7,1250,1250,1958,47.6073,-122.192
245000,2,1.5,1450,6258,1,0,0,4,8,1450,0,1983,47.3785,-122.322
430000,5,3,2500,5750,1,0,0,3,8,1430,1070,1999,47.551,-122.369
799000,3,1.5,2210,6300,1.5,0,0,5,8,2210,0,1916,47.5892,-122.29
880000,5,2.75,3020,9187,2,0,0,3,9,3020,0,2007,47.6806,-122.167
750000,4,2.5,3290,7538,2,0,0,3,9,3290,0,2004,47.598,-121.972
2.89E+06,4,4,5780,7173,2,0,0,3,11,4130,1650,2008,47.6374,-122.288
532000,3,2.5,1820,4910,2,0,0,3,8,1820,0,1993,47.5703,-121.996
525000,4,2.75,2500,10330,1,0,0,4,8,1380,1120,1978,47.7743,-122.286
239000,2,1,1210,9375,1,0,1,4,7,1210,0,1952,47.3865,-122.322
460000,2,1.5,1090,4000,1,0,0,3,8,970,120,1951,47.5798,-122.393
540000,4,2.25,1330,8400,1.5,0,0,3,8,1330,0,1962,47.6078,-122.169
475000,2,1,890,4590,1,0,0,3,7,890,0,1923,47.6901,-122.362
445000,3,1.75,1360,4998,1,0,0,3,8,1360,0,1968,47.547,-122.302
1.58E+06,5,3.75,4220,9240,2,0,2,5,11,3420,800,1991,47.5895,-122.229
549950,4,2.5,3780,6800,2,0,0,3,8,3780,0,2004,47.3526,-122.012
294950,4,2,2610,14321,1.5,0,0,4,6,1690,920,1940,47.4672,-122.296
736000,3,2.5,1980,2975,3,0,2,3,8,1980,0,1993,47.6294,-122.344
214946,3,1.75,1290,8688,1,0,0,4,7,1290,0,1980,47.3655,-122.08
856000,5,3.25,3620,5500,2,0,2,3,9,3620,0,2003,47.5442,-121.996
775000,2,2.5,2680,7392,1,0,0,3,9,2680,0,2004,47.717,-122.026
205000,3,1.75,1200,8631,1,0,0,3,7,1200,0,1959,47.3864,-122.308
429592,2,2.75,1992,10946,1.5,1,4,5,6,1288,704,1903,47.3551,-122.475
414250,4,1.75,1640,13566,1,0,0,4,7,1120,520,1977,47.7423,-122.099
399950,4,2.75,1920,4400,1,0,0,4,6,960,960,1906,47.5532,-122.365
319990,3,2.25,1840,7326,1,0,0,5,7,1370,470,1979,47.3958,-122.168
524000,3,1.5,1310,9471,1,0,0,4,8,1310,0,1970,47.6644,-122.148
349950,2,1,1050,6317,1.5,0,0,4,7,1050,0,1913,47.7364,-121.981
889000,4,2.5,2570,4480,1.5,0,0,4,8,1580,990,1927,47.6701,-122.291
300000,3,1,930,5160,1.5,0,0,5,6,930,0,1919,47.5256,-122.357
395000,1,1,730,3000,1,0,0,3,7,730,0,1911,47.6741,-122.396
348000,2,2.5,1270,1242,3,0,0,3,7,1270,0,2008,47.701,-122.362
830000,2,1,1150,6000,1,0,1,4,7,710,440,1921,47.6841,-122.213
173000,2,1,820,10450,1,0,0,4,7,820,0,1965,47.4261,-122.199
585000,4,1.75,3000,42200,1,0,3,3,7,1500,1500,1950,47.5265,-122.202
576750,3,2,2220,5000,1,0,0,4,7,1110,1110,1966,47.5807,-122.394
495000,5,3.25,2500,7620,1,0,3,3,7,1250,1250,1962,47.5298,-122.344
216650,3,3.5,1540,1427,2,0,0,3,7,1360,180,2007,47.542,-122.322
615000,4,2.75,2750,15450,1,0,0,3,8,1800,950,1978,47.7749,-122.283
675000,4,2.5,3130,12463,1,0,0,4,8,1620,1510,1978,47.569,-122.127
510000,3,2,1430,9250,1,0,0,4,8,990,440,1983,47.6952,-122.096
630000,3,2.5,2680,327135,2,0,0,3,8,2680,0,1995,47.3783,-122.003
359950,4,2.5,3010,5701,2,0,0,3,8,3010,0,2003,47.3492,-122.152
265000,3,1.5,1530,7500,1.5,0,0,3,7,1530,0,1986,47.3639,-122.055
210000,3,1,1240,4842,1,0,0,4,6,1240,0,1916,47.5166,-122.269
367000,3,2.5,2260,93218,1,0,2,4,6,2260,0,1998,47.2582,-121.935
1.08E+06,4,2.25,2820,5000,1.5,0,2,4,9,1800,1020,1926,47.6097,-122.287
756000,3,2.5,3560,8297,1,0,2,4,8,1650,1910,1948,47.6473,-122.407
203000,3,2.25,1630,9145,1,0,0,3,7,1630,0,1960,47.5,-122.347
535000,4,2.5,2880,23994,2,0,3,3,9,2880,0,2002,47.2124,-122.005
525000,3,3.25,2200,7440,2,0,0,4,7,1710,490,1947,47.5409,-122.268
347500,3,1.75,1620,7500,1,0,0,3,7,1220,400,1981,47.4815,-122.162
620000,3,1.75,1480,2185,2.5,0,0,3,9,1480,0,2005,47.6945,-122.17
645000,4,2.5,2250,10696,2,0,0,3,8,2250,0,1996,47.5715,-122.128
2.20E+06,4,3,3540,11098,2,0,0,3,10,3000,540,1940,47.634,-122.288
280000,3,2,1790,42399,1,0,0,4,7,1790,0,1990,47.3143,-122.134
432000,3,2,1400,6380,1,0,0,4,7,700,700,1924,47.7015,-122.316
790000,3,1.5,2390,4452,2,0,1,3,9,1790,600,1929,47.5826,-122.378
635000,4,1.75,2400,10050,1,0,0,5,8,2400,0,1957,47.6339,-122.124
442000,3,1.5,2050,6384,1,0,0,3,7,1350,700,1958,47.5325,-122.378
490000,4,3,2640,5267,2,0,0,3,7,2640,0,2001,47.5298,-121.88
250000,5,1.75,2320,7700,1,0,0,5,7,1290,1030,1962,47.3426,-122.285
1.33E+06,4,2.5,2440,3600,2.5,0,0,4,8,2440,0,1902,47.6298,-122.362
120000,3,1,1260,7500,1,0,0,3,6,1260,0,1954,47.4191,-122.33
2.95E+06,5,4.75,6240,47480,1,0,3,3,11,4610,1630,2003,47.5317,-122.233
325000,4,2.5,1930,8458,2,0,0,3,7,1930,0,1993,47.3645,-122.039
210000,4,1.75,1200,7680,1,0,0,3,7,1200,0,1968,47.3138,-122.192
215000,1,1,970,7639,1,0,0,4,5,570,400,1920,47.4655,-122.346
387000,3,1.75,1810,10800,1,0,0,5,8,1210,600,1968,47.5236,-122.184
408000,3,1,1380,7015,1.5,0,0,4,7,1380,0,1925,47.6987,-122.36
410000,3,1,1470,6500,1,0,0,4,7,1470,0,1953,47.473,-122.362
216000,3,1,1010,7920,1,0,0,3,6,1010,0,1925,47.5249,-122.37
390000,3,1,1010,7920,1,0,0,3,6,1010,0,1925,47.5249,-122.37
357000,3,1.5,1340,11744,1,0,0,2,7,1340,0,1950,47.4947,-122.36
215000,3,1,970,7275,1,0,0,4,7,970,0,1970,47.4006,-122.188
265000,3,1,1122,6554,1.5,0,0,3,5,1122,0,1900,47.5135,-122.257
589950,3,2.75,1670,1350,3,0,0,3,9,1350,320,2014,47.5763,-122.408
440000,3,1.75,2840,16851,1,0,3,3,8,1600,1240,1950,47.7458,-122.287
248000,2,1,770,8600,1,0,0,4,4,770,0,1914,47.5325,-122.031
730000,3,2.25,2040,130680,2,0,0,3,9,2040,0,1977,47.7584,-122.136
425000,4,2.5,3052,12145,2,0,0,3,8,3052,0,2004,47.2598,-122.304
680000,3,2.5,2620,14248,2,0,0,4,8,1830,790,1977,47.6281,-122.194
341500,5,2.25,3120,10400,2,0,0,3,8,3120,0,1980,47.3097,-122.34
395000,2,1,1100,3975,1,0,0,3,7,900,200,1950,47.6701,-122.286
1.23E+06,4,2.75,3410,95396,1.5,0,0,4,10,3410,0,1962,47.6547,-122.158
695500,5,2.75,2510,9180,1,0,1,4,8,1600,910,1975,47.6389,-122.098
308000,3,1.75,1680,8629,1,0,0,3,8,1200,480,1977,47.3662,-122.319
422500,3,2,1960,6450,1,0,0,4,7,1000,960,1977,47.3972,-122.029
418000,2,1,1040,6900,1,0,0,4,7,1040,0,1915,47.5411,-122.391
385000,5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961,47.7755,-122.235
876650,3,3.25,2170,12508,1.5,0,0,5,9,1650,520,1928,47.5665,-122.229
450000,3,2.5,1639,2710,2,0,0,3,8,1479,160,2003,47.5924,-122.294
418800,4,2.25,2100,9984,1,0,0,4,7,1290,810,1973,47.7365,-122.242
330000,2,1,880,1753,2,0,0,4,7,880,0,1945,47.6475,-122.397
550000,3,1.75,1940,8376,1,0,0,4,8,1290,650,1963,47.5586,-122.173
270000,4,2.5,2490,11650,1,0,0,3,7,1390,1100,1990,47.4416,-122.332
978500,3,2.25,2060,7080,2,0,0,3,9,1800,260,1940,47.6455,-122.409
975000,4,2.5,2720,10455,2,0,2,3,10,2500,220,1981,47.5564,-122.158
455000,3,2.25,2180,6850,1,0,0,3,7,1750,430,1973,47.7246,-122.217
1.42E+06,4,3.25,3600,38016,2,0,2,3,11,3310,290,1991,47.7124,-122.253
220000,2,1,840,9000,1,0,0,5,6,840,0,1951,47.5033,-122.329
490000,3,2,2370,12196,2,0,0,4,7,2370,0,1970,47.6734,-122.176
420000,4,2.25,2270,9100,2,0,0,3,7,2270,0,1978,47.7242,-122.17
408500,4,2.5,2720,7043,2,0,0,3,9,2720,0,2003,47.3315,-122.169
716000,3,1.5,1140,4800,1.5,0,0,3,7,1140,0,1915,47.6368,-122.354
965000,4,2.5,2460,5000,2,0,0,5,8,1620,840,1938,47.6282,-122.293
357823,3,1.5,1240,9196,1,0,0,3,8,1240,0,1968,47.7562,-122.094
7.06E+06,5,4.5,10040,37325,2,1,2,3,11,7680,2360,1940,47.65,-122.214
425000,3,2.25,1670,9500,1,0,0,3,7,1170,500,1977,47.7253,-122.309
711777,4,1.75,2220,6731,1,0,0,4,7,1110,1110,1953,47.5691,-122.391
335000,3,1,980,9903,1,0,0,4,7,980,0,1966,47.7746,-122.239
825000,4,1.5,1890,6938,1.5,0,0,3,8,1890,0,1919,47.5896,-122.389
210000,2,1,1100,6000,1.5,0,0,4,6,1100,0,1900,47.5275,-122.323
575000,2,1.75,2770,19700,2,0,0,3,8,1780,990,1983,47.7581,-122.365
1.21E+06,4,2.75,4250,10925,2,0,0,3,10,4250,0,2003,47.5297,-122.14
431500,2,2,1370,4866,1,0,0,3,8,1370,0,2005,47.704,-122.012
475000,3,1.5,1480,13457,1,0,0,3,7,1480,0,1959,47.5914,-122.136
1.50E+06,4,3.75,3770,4000,2.5,0,0,5,9,2890,880,1916,47.6157,-122.287
540000,6,3,2870,206474,2,0,0,3,7,2330,540,1960,47.401,-122.095
775000,3,2.5,3820,35016,2,0,0,4,9,3820,0,1987,47.6496,-122.041
635000,3,2.5,1530,2978,1,0,0,3,7,1210,320,1997,47.6796,-122.39
1.30E+06,3,2.75,4120,16365,1,0,2,3,12,4120,0,1999,47.5265,-122.148
405000,3,2.25,1590,7267,1,0,0,4,7,1100,490,1976,47.7457,-122.332
210000,3,1,1520,8600,1,0,0,3,6,1040,480,1951,47.5134,-122.335
880000,4,2.5,2350,4675,2,0,0,3,9,2150,200,1923,47.6344,-122.305
239000,4,2,1370,8837,1.5,0,0,3,7,1370,0,1955,47.4386,-122.285
515000,3,2.5,1540,6100,1,0,0,3,6,770,770,1944,47.5696,-122.378
1.38E+06,3,3.25,3786,38038,1,1,4,3,9,1934,1852,1978,47.3907,-122.448
215000,4,2.25,1500,5393,2,0,0,3,7,1500,0,1999,47.3378,-122.262
315000,6,2,1750,17685,1,0,0,4,5,1750,0,1943,47.5096,-122.178
442500,3,1.5,1800,8303,1,0,0,3,7,1200,600,1957,47.7693,-122.357
311000,2,1.75,1180,55321,1,0,0,3,8,1180,0,1941,47.3329,-122.091
425000,2,1,830,6030,1,0,0,4,6,830,0,1925,47.6994,-122.347
433500,3,1.75,1540,9450,1,0,0,4,6,1040,500,1919,47.6985,-122.348
450000,3,2.25,1610,8296,2,0,0,3,8,1610,0,1978,47.7,-122.297
675000,3,2.25,1990,10260,2,0,0,4,8,1990,0,1987,47.6801,-122.115
535000,3,2.5,2070,4132,2,0,0,3,8,2070,0,1999,47.6036,-122.015
577000,3,1.75,1760,12874,1,0,0,4,7,1230,530,1967,47.5906,-122.167
480000,3,1.75,1740,8528,1,0,0,4,7,1290,450,1939,47.7097,-122.303
400000,3,1.5,1950,4473,1,0,0,4,6,1530,420,1914,47.7094,-122.228
304000,3,1,1280,8184,1.5,0,0,4,6,1280,0,1947,47.7467,-122.319
355000,3,1.75,1460,7203,1,0,0,3,7,1460,0,1990,47.5049,-122.189
998000,4,3.25,3770,982998,2,0,0,3,10,3770,0,1992,47.414,-122.087
550000,4,1.75,2410,8447,2,0,3,4,8,2060,350,1936,47.6499,-122.088
550000,4,1.75,2410,8447,2,0,3,4,8,2060,350,1936,47.6499,-122.088
210000,3,1.75,1400,7300,2,0,0,3,6,1400,0,1948,47.4999,-122.268
317000,3,2.5,2100,7587,2,0,0,3,9,2100,0,1990,47.3072,-122.391
700000,4,3.5,5360,25800,1,0,0,3,9,3270,2090,1971,47.6099,-122.054
265000,3,1,1000,9150,1,0,0,3,7,1000,0,1969,47.4829,-122.124
700000,4,3.5,3150,6175,2,0,0,3,9,3150,0,2001,47.5966,-122.017
1.02E+06,5,3.5,4180,17841,2,0,2,3,10,3160,1020,1990,47.5618,-122.037
1.15E+06,4,2.25,2840,20242,1,0,0,3,8,2240,600,1972,47.639,-122.216
460000,4,2.5,2110,35091,1,0,0,4,8,1290,820,1985,47.467,-122.014
410000,2,1.5,1660,4000,1,0,0,3,7,1000,660,1950,47.6832,-122.304
665000,4,3,2160,4400,1,0,0,5,7,1320,840,1921,47.6163,-122.293
600000,4,2.5,2420,7744,2,0,0,3,9,2420,0,1994,47.534,-122.18
502000,4,1.75,1920,3844,1,0,0,3,7,1170,750,1967,47.7041,-122.353
364950,4,2.5,2310,8030,2,0,0,3,7,2310,0,1978,47.7433,-121.982
680000,3,2.25,2330,4000,1.5,0,2,5,7,1520,810,1927,47.6732,-122.29
235500,5,2.5,2340,13713,1,0,0,2,8,1670,670,1967,47.3307,-122.324
576000,4,2.5,2590,5756,2,0,0,3,8,2590,0,2001,47.5356,-121.875
405000,2,3,1410,1240,2,0,0,3,8,1140,270,2006,47.5221,-122.39
335000,3,2.75,2850,8039,1,0,0,4,8,1540,1310,1989,47.4141,-122.204
122000,2,1,730,6728,1,0,0,3,6,730,0,1953,47.4275,-122.324
432000,3,1.75,1470,6250,1,0,3,4,7,1070,400,1939,47.7394,-122.288
375000,4,2.25,2330,11400,1,0,0,4,8,2330,0,1974,47.4495,-122.148
276000,4,2.25,2460,11250,1,0,0,4,8,2460,0,1959,47.3182,-122.212
450000,3,2.25,2080,111513,1.5,0,0,3,8,1680,400,1977,47.7403,-122.112
210000,2,1,990,8140,1,0,0,1,6,990,0,1910,47.5828,-122.382
279000,3,2.5,1450,4106,2,0,0,3,7,1450,0,2011,47.3655,-122.019
635000,3,1.75,1340,3900,2,0,0,5,7,1340,0,1900,47.6711,-122.379
350000,3,2.5,2730,7372,2,0,0,3,9,2730,0,1998,47.2831,-122.346
218000,3,1,1140,7560,1,0,0,4,6,1140,0,1958,47.4624,-122.185
750000,4,1.5,1950,6300,1.5,0,1,3,7,1650,300,1944,47.6819,-122.271
310597,4,1.75,2000,25700,1,0,0,4,7,1150,850,1958,47.32,-122.362
355000,3,1,900,37800,1,0,0,4,5,700,200,1923,47.7146,-122.234
735000,5,2.75,3390,5211,2,0,0,3,9,3390,0,2004,47.5977,-121.981
155000,1,1,720,6000,1,0,0,3,6,720,0,1940,47.5266,-122.316
354000,3,1,940,10368,1,0,0,3,7,940,0,1965,47.6608,-122.133
415000,3,1.75,1770,10513,1,0,0,4,7,1400,370,1982,47.7726,-122.266
202000,1,1,590,833,1,0,0,4,7,590,0,1926,47.6082,-122.299
580000,3,2.5,1980,1873,2,0,0,3,7,1470,510,1996,47.6659,-122.369
1.50E+06,4,3.25,3070,10375,2,0,0,3,10,2180,890,1962,47.5862,-122.198
790000,4,2.5,3500,7519,2,0,0,3,9,3500,0,2004,47.6799,-122.024
499900,3,2.5,2100,5112,2,0,0,3,8,2100,0,1999,47.5338,-121.867
525000,4,2.25,2620,98881,1,0,0,3,7,1820,800,1952,47.4662,-122.453
810000,4,2.5,2810,10613,2,0,0,3,9,2810,0,1989,47.5424,-122.141
425000,4,1.5,2290,8773,1,0,0,4,7,1330,960,1947,47.7173,-122.33
241250,3,1.75,1350,7588,1,0,0,3,7,1350,0,1993,47.3123,-122.023
318700,4,2.5,2770,19116,1,0,0,4,8,1600,1170,1961,47.3386,-122.319
720000,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,47.6624,-122.348
291000,3,1,1280,10500,1.5,0,0,4,5,1280,0,1941,47.566,-121.894
420000,3,1.75,1060,38644,1,0,0,3,7,1060,0,1983,47.7442,-122.072
210000,2,1.75,1000,3554,1,0,0,4,8,1000,0,1975,47.3811,-122.32
645000,3,3.25,3870,11000,2,0,2,3,9,2970,900,1991,47.5545,-122.354
762000,5,2,3370,5000,1.5,0,0,4,7,2140,1230,1907,47.6373,-122.35
247500,4,1.75,2290,7765,1,0,0,3,6,2290,0,1936,47.4997,-122.353
282500,3,2.25,1670,7150,2,0,0,4,7,1670,0,1990,47.3603,-122.088
395000,3,1.75,1460,22651,1,0,0,4,7,1460,0,1961,47.4861,-122.03
295000,3,1.75,1770,8235,1,0,0,3,7,1030,740,1960,47.4323,-122.328
235000,2,1,820,5100,1,0,0,4,6,820,0,1954,47.5175,-122.205
770000,3,1.75,1900,6334,1,0,2,3,8,1450,450,1948,47.6675,-122.276
559950,2,2,1870,4950,1,0,0,3,8,1870,0,2006,47.7195,-122.022
639000,4,2,1840,5419,1,0,0,4,7,920,920,1942,47.6483,-122.404
314950,3,1,1590,8470,1,0,0,4,7,1140,450,1967,47.4473,-122.159
525000,3,1,1640,6180,1,0,0,4,7,1640,0,1946,47.5682,-122.284
2.40E+06,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,47.5884,-122.086
820000,3,1.75,2160,6272,1,0,0,4,8,1390,770,1960,47.6777,-122.306
1.39E+06,3,3,2490,3600,2,0,3,4,8,1790,700,1911,47.6313,-122.369
521450,3,2,1290,5700,1,0,0,5,7,1290,0,1950,47.5713,-122.397
760750,3,2.5,3190,49137,2,0,0,3,9,3190,0,1988,47.6027,-122.043
759600,4,1,1540,115434,1.5,0,0,4,7,1540,0,1923,47.4163,-122.22
346150,3,2,2140,7200,1,0,0,4,8,1480,660,1966,47.5084,-122.185
390000,2,1,980,3800,1,0,0,3,7,980,0,1926,47.6903,-122.34
359950,5,2.25,2450,9432,2,0,0,3,8,2450,0,1973,47.4519,-122.13
430000,3,2,1360,5120,1.5,0,0,4,6,910,450,1924,47.5587,-122.393
960000,4,3.5,4610,11676,2,0,0,3,10,4610,0,2000,47.6011,-121.983
800000,7,6.75,7480,41664,2,0,2,3,11,5080,2400,1953,47.4643,-122.368
1.01E+06,3,2.5,2860,5805,2,0,0,3,9,2860,0,1999,47.6218,-122.16
290000,3,2,1810,11456,1,0,0,3,7,1810,0,1970,47.4648,-121.756
1.35E+06,4,2,2240,10296,1,0,0,5,8,2240,0,1948,47.6177,-122.217
777000,3,3.25,3610,59677,2,0,0,3,10,2440,1170,2003,47.5464,-122.088
526000,2,1,1450,4500,1.5,0,0,4,7,1450,0,1921,47.6739,-122.396
550000,3,3.5,1450,1091,2,0,0,3,8,1200,250,2007,47.6475,-122.359
276000,3,1.5,1820,8750,1,0,0,4,7,1200,620,1958,47.4213,-122.322
2.50E+06,5,3.25,5620,12672,2,0,0,4,11,4140,1480,1916,47.5786,-122.287
325000,3,1.75,2080,6554,1,0,0,3,7,1040,1040,1950,47.5135,-122.257
365000,3,2.5,1780,1754,3,0,0,3,8,1780,0,2007,47.548,-122.373
2.15E+06,8,6,4340,9415,2,0,0,3,8,4340,0,1967,47.6316,-122.202
825050,4,3.25,2860,3680,2,0,0,3,9,1980,880,1925,47.6752,-122.3
690000,3,1.5,2540,9520,1,0,0,3,8,1500,1040,1959,47.6834,-122.306
390000,4,1,1140,6250,1.5,0,0,3,6,1140,0,1958,47.5433,-122.375
385000,3,2,1320,1297,3,0,0,3,7,1320,0,1995,47.6959,-122.376
619000,3,2.5,2040,7503,2,0,0,3,8,2040,0,1987,47.5718,-122.021
494000,4,2.25,1790,42000,1,0,0,3,7,1170,620,1983,47.4819,-121.744
412450,3,2,1910,13505,1,0,0,3,8,1910,0,1955,47.7114,-122.23
580000,3,1.75,1460,2800,2,0,0,3,7,1460,0,1928,47.6779,-122.371
269900,3,1.5,1420,22100,1,0,0,5,7,1420,0,1957,47.4193,-122.149
704300,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,47.5749,-122.291
267000,3,2,1390,6005,2,0,0,3,8,1390,0,2005,47.2117,-121.99
310000,4,1.75,1880,12150,1,0,0,3,7,1280,600,1976,47.3272,-122.363
227064,3,1.5,1570,10824,2,0,0,3,7,1570,0,1908,47.54,-122.275
925000,3,2.5,2690,7000,2,0,0,5,7,1840,850,1943,47.6784,-122.277
245000,3,1.75,1670,11452,1,0,2,3,8,1670,0,1992,47.1913,-122.015
339888,3,1,1040,7490,1,0,0,3,7,1040,0,1969,47.7137,-122.213
439000,4,2,1560,7500,1,0,0,4,7,1560,0,1968,47.7281,-122.181
400000,2,1,1470,6120,1,0,0,2,7,1470,0,1940,47.6914,-122.287
560000,3,2.25,2070,15002,1.5,0,0,3,8,2070,0,1955,47.7635,-122.274
703011,2,1,1370,5922,1,0,2,3,8,1130,240,1941,47.6473,-122.406
363000,2,1,1120,4800,1,0,0,3,7,770,350,1926,47.5669,-122.372
650000,4,2.75,2640,6240,2,0,0,3,9,2640,0,2001,47.5788,-122.059
299950,3,1,1030,9916,1,0,0,4,7,1030,0,1972,47.7218,-122.176
228950,3,1,1120,6625,1,0,0,3,6,1120,0,1942,47.4879,-122.332
465000,4,1.75,1730,11700,1,0,0,3,7,880,850,1956,47.6031,-122.13
725000,3,2.5,2090,9847,2,0,2,3,9,2090,0,1983,47.5651,-122.114
212500,3,1,920,14400,1,0,0,4,7,920,0,1977,47.2816,-122.269
526000,4,2.25,2970,54450,2,0,0,3,8,2970,0,1983,47.4338,-122.146
383000,3,2.5,1720,10031,2,0,0,3,8,1720,0,1993,47.7688,-122.238
244000,3,1.75,1460,4692,1,0,0,3,7,1460,0,1988,47.472,-122.192
565000,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,47.6692,-122.325
373000,8,3,2850,12714,1,0,0,3,7,2850,0,1959,47.4859,-122.205
300000,3,2,1310,9855,1,0,0,3,7,1310,0,1962,47.7296,-122.241
405000,5,2.5,2430,4781,2,0,0,3,9,2430,0,2001,47.4487,-122.117
979000,3,1.5,1700,14133,1,0,1,4,8,1700,0,1954,47.6166,-122.22
324888,4,1.75,2160,28750,2,0,0,4,8,2160,0,1978,47.3212,-122.118
445000,3,1.5,860,3200,1,0,0,3,6,860,0,1929,47.6791,-122.362
761000,3,3.5,2050,2020,2,0,0,3,8,1520,530,2006,47.6235,-122.306
435000,4,2,1650,4745,1,0,0,3,7,1130,520,1972,47.7359,-122.18
252000,3,2.25,1570,8410,1,0,0,3,7,1180,390,1991,47.1942,-121.99
350000,3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1957,47.7512,-122.342
875000,3,1,1220,8119,1,0,0,4,7,1220,0,1955,47.6328,-122.236
940000,3,1,1220,8119,1,0,0,4,7,1220,0,1955,47.6328,-122.236
280000,3,2,1780,11342,1,0,0,3,7,1780,0,1964,47.4617,-122.327
450000,3,2.5,2180,4226,2,0,0,3,8,2180,0,2004,47.7733,-122.226
905000,3,2.5,3520,237402,2.5,0,0,3,9,3520,0,2004,47.2687,-122.056
382450,3,2.5,2220,20531,2,0,0,3,8,2220,0,1998,47.2864,-122.264
246700,3,2,1610,13309,1,0,0,4,7,1610,0,1967,47.3398,-122.133
220000,3,1.5,1070,9331,1,0,0,3,6,1070,0,1956,47.7633,-122.313
555750,3,1,1060,4880,1,0,0,2,6,910,150,1913,47.5545,-122.288
262500,3,1.5,1160,8906,1,0,0,3,7,1160,0,1962,47.5362,-122.29
515000,2,1,910,4725,1,0,0,3,7,910,0,1949,47.676,-122.281
499500,3,2.5,2970,21907,2,0,0,3,9,2970,0,1998,47.4741,-122.099
135000,1,1,790,13062,1,0,0,3,6,790,0,1942,47.4919,-122.311
462500,2,2,1540,7290,2,0,0,3,7,1540,0,1948,47.551,-122.395
937500,4,2.5,3130,21100,1,0,4,3,9,2530,600,1956,47.7598,-122.372
458000,3,1.5,1470,9570,1,0,0,3,7,1280,190,1941,47.7032,-122.306
845000,4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,1933,47.6513,-122.406
660000,3,2.25,2675,40910,2,0,0,3,8,2675,0,1984,47.5916,-122.055
